application_id,annual_income,credit_score,loan_amount,years_in_business,num_employees,previous_loans,debt_to_income_ratio,monthly_revenue,loan_purpose,industry,has_collateral,education_level,geographic_region,default,loan_to_income,rev_to_loan_ratio,rev_per_employee,credit_tier,default_probability,decision_tier
1099,76691.42698656426,757.8144686590263,15280.05167429643,1.4870249739153891,10,0,0.3653529220691814,9177.25891755558,business_expansion,services,yes,bachelors,southeast,0,0.199240674931937,7.207247027568561,11012.710701066697,Elite,0.04,🟢 Low Risk (Auto-Approve)
1100,49278.907518285705,743.9175603115041,53462.6775919148,0.2617355159233206,5,0,0.3791454353320638,6511.991851782409,working_capital,technology,no,bachelors,northeast,0,1.0848998138214943,1.4616533578409225,15628.780444277781,Average,0.28,🟡 Medium Risk (Manual Review)
1101,36411.73685872747,641.516019536793,6243.1695017116,0.0580822710422811,8,2,0.1005158912086066,12884.474689256736,working_capital,services,yes,bachelors,southwest,0,0.1714603597717472,24.765256850497593,19326.712033885105,Subprime,0.04,🟢 Low Risk (Auto-Approve)
1102,25642.632692825435,794.0778854054611,19584.85353497927,1.4140032860011555,10,1,0.3782624796511465,8057.018708382644,business_expansion,retail,no,phd,southeast,0,0.7637614191018275,4.9366835615037985,9668.422450059172,Elite,0.35,🔴 High Risk (Auto-Reject)
1103,67480.03046106962,,8194.083852003501,3.6659376989234,9,1,0.2139736858471089,,business_expansion,retail,no,masters,southeast,0,0.12142975923419015,,,Subprime,0.03,🟢 Low Risk (Auto-Approve)
1104,29443.231527801803,,94148.45356292352,2.005534714454352,20,2,0.2880940860787682,5580.212186695855,real_estate,manufacturing,no,bachelors,west,1,3.197626370394287,0.7112442499716288,3348.127312017513,Subprime,0.88,🔴 High Risk (Auto-Reject)
1105,91389.59382027978,816.2321397444459,59054.12084961039,4.025706048855625,8,3,0.3591775915933206,9341.759903494838,equipment,services,yes,high_school,midwest,0,0.6461799246612474,1.8982776685037661,14012.639855242258,Elite,0.07,🟢 Low Risk (Auto-Approve)
1106,96744.06480976316,812.6881091212514,4789.980840721557,3.331181901165241,11,1,0.3085289152198681,17803.233504268515,real_estate,technology,no,high_school,west,0,0.04951188323687392,44.60118091391779,19421.709277383834,Elite,0.05,🟢 Low Risk (Auto-Approve)
1107,72620.5318115071,752.5237210893371,12357.28122631504,2.5522618027874997,3,1,0.0480732784041228,19843.76079916967,real_estate,technology,yes,masters,northeast,0,0.17016236204919896,19.270025924711057,79375.04319667869,Elite,0.05,🟢 Low Risk (Auto-Approve)
1108,83668.58791404971,821.6274553019016,20043.59819403752,10.279460713972128,12,1,0.1298285581409116,3804.738108624873,working_capital,healthcare,yes,phd,west,0,0.2395594176231075,2.277877298352562,3804.738108624873,Elite,0.04,🟢 Low Risk (Auto-Approve)
1109,72774.2667931659,697.3521270248103,23524.57459240627,3.910102722052145,15,3,0.2787876015715138,25626.423791351663,business_expansion,manufacturing,yes,masters,southeast,0,0.3232540241080851,13.072163506645788,20501.139033081326,Average,0.05,🟢 Low Risk (Auto-Approve)
1110,87847.61820859942,583.878199070714,7524.9800368606275,7.381700025449463,7,2,0.3538379065785298,8992.032263260618,business_expansion,retail,yes,bachelors,northeast,0,0.085659465678308,14.3394914844378,15414.912451303917,Subprime,0.0,🟢 Low Risk (Auto-Approve)
1111,85272.49219943077,823.1856072085232,41953.359557852695,0.8318512261735242,14,1,0.1303355546388724,7170.7144261378335,business_expansion,retail,no,high_school,southeast,0,0.4919917135731698,2.0510532176808165,6146.326650975286,Elite,0.04,🟢 Low Risk (Auto-Approve)
1112,64884.04985590687,808.7170944763525,53340.78737430783,3.751512645362225,8,0,0.3041073729143178,22047.194646780976,business_expansion,services,no,high_school,west,0,0.8220939890892435,4.959925580116257,33070.79197017146,Elite,0.23,🟡 Medium Risk (Manual Review)
1113,103953.74916144008,678.9623150807718,31874.69866312863,2.732438763150688,8,1,0.2005305682918245,9406.012661238565,real_estate,technology,yes,high_school,west,0,0.3066238487813196,3.541120596237314,14109.018991857847,Average,0.25,🟡 Medium Risk (Manual Review)
1114,43946.62008136128,737.6927129397627,30233.60772038939,7.742776676863559,9,2,0.2637645745844369,8622.494586890396,working_capital,food,yes,bachelors,southwest,0,0.6879620699934583,3.422348268840743,11496.659449187195,Average,0.01,🟢 Low Risk (Auto-Approve)
1115,26343.1049723616,787.6403657832883,13882.606891977106,2.1428245238370924,8,1,0.2865342445776521,12228.82155301199,working_capital,food,no,masters,northeast,0,0.5269920499706592,10.570482891145591,18343.232329517985,Elite,0.25,🟡 Medium Risk (Manual Review)
1116,25160.74986714427,728.1596094233059,19203.031732389318,0.984018318879909,11,1,0.2823761485551251,9958.821002942228,working_capital,services,yes,masters,midwest,1,0.7632138085624095,6.223280453874319,10864.168366846068,Average,0.68,🔴 High Risk (Auto-Reject)
1117,38995.96675646931,754.7265818402135,29117.033889566654,1.4576135772303664,13,1,0.4028146957606997,7431.920491936106,real_estate,retail,yes,bachelors,northeast,0,0.7466678303272538,3.062916581458173,6860.234300248713,Elite,0.11,🟢 Low Risk (Auto-Approve)
1118,6674.414858390342,786.4962004913718,31481.165188365743,0.7408867022847099,13,1,0.5146025836998817,4525.632503240357,working_capital,healthcare,yes,bachelors,southeast,1,4.716692902118765,1.7250819565901687,4177.506926068022,Elite,0.93,🔴 High Risk (Auto-Reject)
1119,58724.1233741734,793.314172717061,24834.35385406428,0.7452802311859019,10,1,0.5128103996423586,787.0405718700134,equipment,technology,yes,bachelors,northeast,0,0.42289867310282087,0.3802992788916277,944.448686244016,Elite,0.16,🟢 Low Risk (Auto-Approve)
1120,80125.11318422125,792.9070421270148,50052.261754440246,1.907022102911399,9,1,0.0528250617479983,15488.745994623034,equipment,services,no,masters,southeast,0,0.6246763313689379,3.7134176442883304,20651.661326164045,Elite,0.09,🟢 Low Risk (Auto-Approve)
1121,95811.63652710972,827.4190457230097,36397.25846159315,6.692714894456572,8,0,0.477498494999563,3637.915966496638,working_capital,retail,no,high_school,southeast,0,0.37988348577361597,1.199403291432649,5456.873949744957,Elite,0.09,🟢 Low Risk (Auto-Approve)
1122,10006.479480819318,795.321519283973,53875.93910640956,0.6390945874624558,10,3,0.1892317621688707,12878.073303247766,equipment,services,no,high_school,northeast,1,5.384105289945417,2.8683839614145694,15453.687963897319,Elite,0.93,🔴 High Risk (Auto-Reject)
1123,25895.39863759528,794.5649126754442,27063.78359800097,1.018484450976364,11,0,0.2738192170840834,27772.022395842985,working_capital,retail,yes,high_school,west,0,1.0451194042909775,12.314030946313506,30296.751704555983,Elite,0.25,🟡 Medium Risk (Manual Review)
1124,89496.8899935823,765.5090123929826,26932.098341598245,5.75172580173084,14,1,0.4698602482563165,3600.947298617285,equipment,healthcare,no,masters,northeast,1,0.3009277567469608,1.604456029950881,3086.526255957673,Elite,0.58,🔴 High Risk (Auto-Reject)
1125,42862.5644945958,822.7476369121425,46854.43142338224,1.2431676786059782,7,2,0.2391146763219403,18676.949603204503,business_expansion,healthcare,yes,high_school,southwest,0,1.0931317800475924,4.783398035785522,32017.62789120772,Elite,0.3,🔴 High Risk (Auto-Reject)
1126,78868.00165066325,776.1539431378193,10596.793879437308,9.84332318406394,10,1,0.1344288974931155,7969.159722429402,business_expansion,manufacturing,no,bachelors,west,0,0.134361130720347,9.024419815763256,9562.991666915283,Elite,0.01,🟢 Low Risk (Auto-Approve)
1127,15723.324237422305,783.614101175852,131470.3342060309,0.939698292761042,6,1,0.2371287070323038,9988.60990036856,business_expansion,manufacturing,no,bachelors,midwest,1,8.361484646683357,0.9117138062232465,19977.21980073712,Elite,0.92,🔴 High Risk (Auto-Reject)
1128,123380.1055256022,745.1302926974099,13836.631151392165,1.75096013331561,8,1,0.3863441728029643,9183.917089497294,working_capital,retail,no,high_school,midwest,0,0.1121463715114182,7.964872653476719,13775.875634245942,Average,0.09,🟢 Low Risk (Auto-Approve)
1129,14510.085663165351,765.0140948824155,12572.239688184256,0.3014835853745827,8,2,0.4451784374617623,11466.83321440184,business_expansion,food,no,bachelors,northeast,1,0.8664483435890097,10.94490735029052,17200.24982160276,Elite,0.42,🔴 High Risk (Auto-Reject)
1130,57463.81716342175,798.9416429285466,51776.825257210185,14.551599549975649,6,3,0.3081154712668426,1914.2985327155063,real_estate,services,yes,bachelors,southwest,0,0.9010335166207583,0.4436653324816814,3828.5970654310127,Elite,0.05,🟢 Low Risk (Auto-Approve)
1131,58567.57682314204,791.8192679539648,38159.62378606052,6.625701194127368,5,2,0.2499755830621216,6657.876851715544,business_expansion,retail,yes,bachelors,northeast,0,0.6515486188081859,2.0936926073619078,15978.904444117306,Elite,0.04,🟢 Low Risk (Auto-Approve)
1132,33273.79993911646,,42378.84836717623,5.104038827404205,10,3,0.3250049000301064,,working_capital,healthcare,no,masters,midwest,1,1.2736401746936012,,,Subprime,0.76,🔴 High Risk (Auto-Reject)
1133,70811.45643054016,757.9858464405729,27580.133667663576,0.5135839670137539,13,1,0.2812128047066621,1978.581977285303,real_estate,technology,no,high_school,southwest,0,0.38948688613285726,0.8608726851553001,1826.3833636479721,Elite,0.07,🟢 Low Risk (Auto-Approve)
1134,72242.92851677634,748.2541099849341,11106.831969606405,10.456156649861596,11,0,0.2588822890658265,6637.698434848558,working_capital,retail,no,bachelors,midwest,0,0.153742825735908,7.171476208170758,7241.125565289336,Average,0.09,🟢 Low Risk (Auto-Approve)
1135,66790.11632574686,700.3809265539674,75186.21857513579,7.941625378547202,10,0,0.2818430569465487,6087.864428114815,working_capital,retail,yes,masters,midwest,1,1.125708753199945,0.9716457952247247,7305.437313737779,Average,0.77,🔴 High Risk (Auto-Reject)
1136,32764.890047942983,,50269.47259430736,1.7163559423514003,6,2,0.3120130214224814,20419.582838400507,working_capital,healthcare,no,bachelors,northeast,1,1.5342481699389476,4.874429378607694,40839.165676801014,Subprime,0.79,🔴 High Risk (Auto-Reject)
1137,27631.57049764331,825.0726235143306,15450.2199039096,3.4336893932659858,5,1,0.3041023603152936,123.82872051521169,working_capital,healthcare,yes,high_school,midwest,0,0.559150986558196,0.09617627809986896,297.18892923650805,Elite,0.07,🟢 Low Risk (Auto-Approve)
1138,35764.67362244077,695.7259787225162,47229.07682058704,14.661973769385488,7,2,0.0520265880524477,13008.592582222404,working_capital,technology,yes,masters,southeast,0,1.3205510364549462,3.305233163452898,22300.444426666978,Average,0.19,🟢 Low Risk (Auto-Approve)
1139,24432.802690150675,818.8451010630098,16571.487460107477,1.5816030118141726,8,3,0.3330446417594255,16756.02476327029,real_estate,healthcare,no,bachelors,midwest,0,0.6782475048099069,12.133629986039852,25134.037144905433,Elite,0.14,🟢 Low Risk (Auto-Approve)
1140,107196.93936792294,782.3070970931199,18603.165222786756,0.3598854229291839,10,1,0.1446854905437382,10120.549327906792,working_capital,technology,no,masters,west,0,0.17354194375771023,6.528275725150432,12144.65919348815,Elite,0.03,🟢 Low Risk (Auto-Approve)
1141,38345.50023470415,818.7072071744057,19821.5829706139,6.069842331877208,11,4,0.3918493798802348,5387.57485733141,business_expansion,food,yes,high_school,midwest,0,0.5169207038450526,3.2616415340704044,5877.354389816084,Elite,0.05,🟢 Low Risk (Auto-Approve)
1142,56254.56766870453,673.9798442733443,14308.711483171095,1.941569466094935,9,3,0.3264719936005245,7918.429017537137,business_expansion,food,yes,bachelors,southwest,0,0.2543564385284806,6.6407900055992375,10557.905356716183,Average,0.01,🟢 Low Risk (Auto-Approve)
1143,89247.23825474251,737.7518842949112,27190.159662626706,13.021377200143254,5,2,0.4042374818755445,9640.071158096503,business_expansion,healthcare,yes,bachelors,southwest,0,0.3046610762903002,4.254511754712612,23136.17077943161,Average,0.0,🟢 Low Risk (Auto-Approve)
1144,23374.180081575607,755.956142072172,50552.21125921684,2.401481404357773,8,1,0.1337769669005539,6562.1312001752085,business_expansion,technology,yes,bachelors,west,1,2.16273730598422,1.557707812192792,9843.196800262813,Elite,0.91,🔴 High Risk (Auto-Reject)
1145,13890.145777812964,829.9695357428337,35361.71443408493,0.0897623983545223,11,0,0.1808605293684759,7133.302949526556,real_estate,retail,no,bachelors,southwest,1,2.5458130533495895,2.4206868010847833,7781.785035847151,Elite,0.9,🔴 High Risk (Auto-Reject)
1146,24508.85920525302,807.6421934928338,42119.91849414366,2.030209507712785,10,0,0.5911421749056985,14004.950186762391,equipment,healthcare,yes,high_school,west,0,1.7185589154274483,3.9900220192618754,16805.94022411487,Elite,0.33,🔴 High Risk (Auto-Reject)
1147,60873.91955219822,727.9044171004507,30810.43355069977,3.798205647260075,8,0,0.1296000554359913,3317.470574083324,equipment,technology,yes,bachelors,west,0,0.5061352016980016,1.2920833075422833,4976.205861124987,Average,0.06,🟢 Low Risk (Auto-Approve)
1148,57878.71982935911,751.6995215179476,3392.745889653618,0.0791244167764154,9,0,0.1751091371655186,8812.337825267208,equipment,healthcare,no,masters,midwest,0,0.058618191619584516,31.168869506464226,11749.783767022944,Elite,0.05,🟢 Low Risk (Auto-Approve)
1149,66698.50304109027,775.3506512179031,107575.20571241094,1.6004855135077485,6,1,0.3428085881785582,4734.772469577688,equipment,food,no,masters,southwest,1,1.6128578724793594,0.5281632441106013,9469.544939155376,Elite,0.83,🔴 High Risk (Auto-Reject)
1150,46107.8394449706,772.2782499929453,56778.74621625586,0.50724549178147,5,3,0.2055299159220155,6410.196286685268,business_expansion,food,no,bachelors,southwest,0,1.2314336759158042,1.3547737589563082,15384.471088044642,Elite,0.38,🔴 High Risk (Auto-Reject)
1151,2538.817911825619,717.8745304180428,32007.229096224102,3.0908722239858037,15,2,0.3330835379466224,4630.930725394489,working_capital,retail,yes,bachelors,west,1,12.607138521883309,1.7362067968354562,3704.744580315591,Average,0.92,🔴 High Risk (Auto-Reject)
1152,44977.6155309144,743.6947734035776,9852.076284557124,9.463892032487545,9,0,0.0861270220265085,7702.76614331593,real_estate,retail,yes,bachelors,southeast,0,0.2190439881764188,9.38210292430214,10270.354857754573,Average,0.06,🟢 Low Risk (Auto-Approve)
1153,97483.98233603672,778.7129116230598,40957.14934619236,2.9391688320341327,11,3,0.1557102910840794,26355.672260438645,working_capital,technology,no,bachelors,west,0,0.42014234918111065,7.721925773007102,28751.642465933066,Elite,0.05,🟢 Low Risk (Auto-Approve)
1154,114780.9758663841,758.0120029570405,25598.95936438821,3.5611278602086776,9,0,0.3897449007213139,7399.273573618098,business_expansion,healthcare,no,bachelors,southeast,0,0.2230244094996005,3.4685504836160828,9865.698098157465,Elite,0.0,🟢 Low Risk (Auto-Approve)
1155,53512.89518212704,732.7242613440735,29606.99710040134,1.5153404098014354,7,4,0.5006410501388893,735.4334615545591,business_expansion,manufacturing,no,bachelors,west,1,0.5532684598662845,0.29807823835450975,1260.743076950673,Average,0.49,🔴 High Risk (Auto-Reject)
1156,58037.95114655918,733.9720172367263,49797.59519212783,2.4844334713049925,12,2,0.2670048206989323,5951.512099816626,business_expansion,retail,yes,bachelors,southeast,0,0.8580178005660029,1.434168556177378,5951.512099816627,Average,0.09,🟢 Low Risk (Auto-Approve)
1157,77841.40661273529,700.2113243721283,34186.87196005505,2.3548514339387068,6,2,0.1084126259427227,3778.747777090453,working_capital,healthcare,yes,bachelors,midwest,0,0.43918620497361216,1.3263855604592267,7557.495554180906,Average,0.01,🟢 Low Risk (Auto-Approve)
1158,112621.33613223652,722.9225531262487,64559.37379770405,4.27643241388446,11,0,0.6391345660341357,7750.829903757069,working_capital,retail,yes,masters,southeast,1,0.5732428331510862,1.4406886773178795,8455.45080409862,Average,0.82,🔴 High Risk (Auto-Reject)
1159,50020.45054612304,701.3302896249845,17981.779253677156,5.832878959529656,10,1,0.2928922850889006,1716.8772757517409,equipment,manufacturing,yes,masters,northeast,0,0.3594885503299586,1.145744646198335,2060.252730902089,Average,0.0,🟢 Low Risk (Auto-Approve)
1160,77086.15996245248,752.0656590623566,5902.681379183386,3.262001884875952,9,0,0.5066396108786336,13173.43798975866,business_expansion,services,yes,bachelors,west,0,0.07657251810258149,26.78126189134977,17564.58398634488,Elite,0.01,🟢 Low Risk (Auto-Approve)
1161,31565.09521340688,672.7111446397845,24751.18175326981,11.70752552505265,12,0,0.1734983390394757,424.15118693681774,equipment,manufacturing,yes,bachelors,west,0,0.7841313826532371,0.20563924155134172,424.15118693681774,Average,0.07,🟢 Low Risk (Auto-Approve)
1162,16057.826707016104,823.7334223295768,18436.37924881077,5.28581673038522,8,1,0.1559192005783304,3958.446567570467,real_estate,retail,no,bachelors,southeast,0,1.1481241879858755,2.576501501177877,5937.6698513557,Elite,0.15,🟢 Low Risk (Auto-Approve)
